repayment_id,loan_id,payment_date,amount_paid,days_late
795,89,2023-02-27,1185.68,17
796,89,2023-03-29,1185.68,24
797,90,2024-08-26,342.17,2
798,90,2024-09-25,342.17,1
799,91,2025-05-01,2545.48,12
800,91,2025-05-31,2545.48,7
801,91,2025-06-30,2545.48,19
802,91,2025-07-30,2545.48,35
803,91,2025-08-29,2545.48,2
804,91,2025-09-28,2545.48,5
805,91,2025-10-28,2545.48,1
806,92,2022-11-16,9411.83,1
807,92,2022-12-16,9411.83,0
808,92,2023-01-15,9411.83,0
809,92,2023-02-14,9411.83,0
810,93,2025-07-20,233.02,1
811,93,2025-08-19,233.02,0
812,93,2025-09-18,233.02,1
813,93,2025-10-18,233.02,3
814,93,2025-11-17,233.02,3
815,93,2025-12-17,233.02,3
816,93,2026-01-16,233.02,0
817,93,2026-02-15,233.02,2
818,93,2026-03-17,233.02,0
819,93,2026-04-16,233.02,0
820,93,2026-05-16,233.02,0
821,93,2026-06-15,233.02,1
822,93,2026-07-15,233.02,1
823,93,2026-08-14,233.02,4
824,93,2026-09-13,233.02,1
825,94,2022-10-25,3497.42,21
826,94,2022-11-24,3497.42,25
827,94,2022-12-24,3497.42,2
828,95,2023-10-22,1731.58,1
829,95,2023-11-21,1731.58,2
830,95,2023-12-21,1731.58,1
831,95,2024-01-20,1731.58,1
832,95,2024-02-19,1731.58,2
833,95,2024-03-20,1731.58,2
834,95,2024-04-19,1731.58,0
835,95,2024-05-19,1731.58,0
836,95,2024-06-18,1731.58,0
837,96,2023-01-15,4266.5,20
838,96,2023-02-14,4266.5,10
839,96,2023-03-16,4266.5,28
840,96,2023-04-15,4266.5,21
841,97,2022-09-05,952.4,3
842,97,2022-10-05,952.4,27
843,97,2022-11-04,952.4,5
844,97,2022-12-04,952.4,4
845,97,2023-01-03,952.4,1
846,97,2023-02-02,952.4,34
847,98,2025-07-14,2225.53,1
848,98,2025-08-13,2225.53,25
849,98,2025-09-12,2225.53,8
850,99,2024-06-21,13043.67,2
851,99,2024-07-21,13043.67,0
852,99,2024-08-20,13043.67,0
853,100,2023-11-26,239.73,37
854,100,2023-12-26,239.73,3
855,100,2024-01-25,239.73,20
856,100,2024-02-24,239.73,0
857,100,2024-03-25,239.73,5
858,100,2024-04-24,239.73,16
859,100,2024-05-24,239.73,4
860,100,2024-06-23,239.73,3
861,100,2024-07-23,239.73,4
862,101,2022-11-08,659.42,0
863,101,2022-12-08,659.42,0
864,101,2023-01-07,659.42,8
865,101,2023-02-06,659.42,0
866,101,2023-03-08,659.42,0
867,101,2023-04-07,659.42,2
868,101,2023-05-07,659.42,2
869,101,2023-06-06,659.42,0
870,101,2023-07-06,659.42,1
871,101,2023-08-05,659.42,2
872,101,2023-09-04,659.42,5
873,101,2023-10-04,659.42,2
874,101,2023-11-03,659.42,0
875,101,2023-12-03,659.42,4
876,101,2024-01-02,659.42,0
877,101,2024-02-01,659.42,0
878,101,2024-03-02,659.42,1
879,101,2024-04-01,659.42,0
880,102,2025-05-29,1454.83,0
881,102,2025-06-28,1454.83,1
882,102,2025-07-28,1454.83,5
883,102,2025-08-27,1454.83,0
884,102,2025-09-26,1454.83,1
885,102,2025-10-26,1454.83,0
886,102,2025-11-25,1454.83,5
887,102,2025-12-25,1454.83,6
888,102,2026-01-24,1454.83,0
889,102,2026-02-23,1454.83,1
890,102,2026-03-25,1454.83,0
891,103,2023-08-14,699.75,0
892,103,2023-09-13,699.75,0
893,103,2023-10-13,699.75,2
894,103,2023-11-12,699.75,0
895,103,2023-12-12,699.75,1
896,103,2024-01-11,699.75,0
897,103,2024-02-10,699.75,0
898,103,2024-03-11,699.75,0
899,103,2024-04-10,699.75,8
900,103,2024-05-10,699.75,0
901,103,2024-06-09,699.75,8
902,103,2024-07-09,699.75,0
903,103,2024-08-08,699.75,0
904,103,2024-09-07,699.75,0
905,103,2024-10-07,699.75,2
906,103,2024-11-06,699.75,1
907,103,2024-12-06,699.75,1
908,104,2024-02-27,871.5,0
909,104,2024-03-28,871.5,0
910,104,2024-04-27,871.5,1
911,104,2024-05-27,871.5,2
912,104,2024-06-26,871.5,0
913,104,2024-07-26,871.5,0
914,104,2024-08-25,871.5,0
915,104,2024-09-24,871.5,0
916,104,2024-10-24,871.5,1
917,104,2024-11-23,871.5,1
918,105,2025-05-06,4608.5,3
919,105,2025-06-05,4608.5,35
920,105,2025-07-05,4608.5,12
921,105,2025-08-04,4608.5,7
922,105,2025-09-03,4608.5,17
923,106,2025-08-17,2702.0,2
924,106,2025-09-16,2702.0,2
925,106,2025-10-16,2702.0,0
926,106,2025-11-15,2702.0,2
927,107,2022-03-04,1068.25,3
928,107,2022-04-03,1068.25,0
929,107,2022-05-03,1068.25,0
930,107,2022-06-02,1068.25,1
931,107,2022-07-02,1068.25,0
932,107,2022-08-01,1068.25,0
933,107,2022-08-31,1068.25,6
934,107,2022-09-30,1068.25,4
935,107,2022-10-30,1068.25,0
936,107,2022-11-29,1068.25,3
937,107,2022-12-29,1068.25,1
938,107,2023-01-28,1068.25,0
939,107,2023-02-27,1068.25,3
940,107,2023-03-29,1068.25,0
941,107,2023-04-28,1068.25,1
942,108,2023-02-02,6658.0,1
943,108,2023-03-04,6658.0,0
944,109,2023-09-04,1544.22,0
945,109,2023-10-04,1544.22,2
946,110,2026-06-01,647.68,0
947,110,2026-07-01,647.68,2
948,110,2026-07-31,647.68,0
949,110,2026-08-30,647.68,1
950,110,2026-09-29,647.68,2
951,110,2026-10-29,647.68,4
952,110,2026-11-28,647.68,1
953,110,2026-12-28,647.68,0
954,110,2027-01-27,647.68,2
955,110,2027-02-26,647.68,0
956,110,2027-03-28,647.68,0
957,110,2027-04-27,647.68,0
958,110,2027-05-27,647.68,0
959,111,2022-11-20,406.38,1
960,111,2022-12-20,406.38,1
961,111,2023-01-19,406.38,12
962,111,2023-02-18,406.38,29
963,111,2023-03-20,406.38,9
964,111,2023-04-19,406.38,1
965,111,2023-05-19,406.38,23
966,111,2023-06-18,406.38,2
967,111,2023-07-18,406.38,3
968,111,2023-08-17,406.38,21
969,111,2023-09-16,406.38,18
970,111,2023-10-16,406.38,95
971,112,2024-05-23,1499.67,6
972,112,2024-06-22,1499.67,2
973,112,2024-07-22,1499.67,0
974,112,2024-08-21,1499.67,0
975,112,2024-09-20,1499.67,2
976,112,2024-10-20,1499.67,0
977,112,2024-11-19,1499.67,0
978,112,2024-12-19,1499.67,0
979,112,2025-01-18,1499.67,4
980,112,2025-02-17,1499.67,0
981,112,2025-03-19,1499.67,3
982,112,2025-04-18,1499.67,0
983,112,2025-05-18,1499.67,0
984,113,2022-04-18,4058.0,2
985,113,2022-05-18,4058.0,0
986,113,2022-06-17,4058.0,4
987,113,2022-07-17,4058.0,1
988,113,2022-08-16,4058.0,2
989,113,2022-09-15,4058.0,3
990,113,2022-10-15,4058.0,1
991,114,2025-07-07,2802.83,0
992,114,2025-08-06,2802.83,5
993,115,2023-10-09,171.2,0
994,115,2023-11-08,171.2,0
995,115,2023-12-08,171.2,6
996,115,2024-01-07,171.2,1
997,115,2024-02-06,171.2,0
998,116,2023-05-28,981.56,0
999,116,2023-06-27,981.56,0
1000,116,2023-07-27,981.56,0
1001,116,2023-08-26,981.56,9
1002,116,2023-09-25,981.56,0
1003,116,2023-10-25,981.56,0
1004,116,2023-11-24,981.56,2
1005,116,2023-12-24,981.56,0
1006,116,2024-01-23,981.56,6
1007,116,2024-02-22,981.56,0
1008,116,2024-03-23,981.56,0
1009,116,2024-04-22,981.56,0
1010,116,2024-05-22,981.56,1
1011,116,2024-06-21,981.56,0
1012,116,2024-07-21,981.56,1
1013,116,2024-08-20,981.56,0
1014,116,2024-09-19,981.56,2
1015,117,2022-08-14,5177.17,8
1016,117,2022-09-13,5177.17,1
1017,117,2022-10-13,5177.17,0
1018,117,2022-11-12,5177.17,4
1019,117,2022-12-12,5177.17,0
1020,117,2023-01-11,5177.17,0
1021,118,2025-02-09,2699.96,3
1022,118,2025-03-11,2699.96,0
1023,118,2025-04-10,2699.96,8
1024,118,2025-05-10,2699.96,1
1025,118,2025-06-09,2699.96,0
1026,118,2025-07-09,2699.96,2
1027,118,2025-08-08,2699.96,2
1028,118,2025-09-07,2699.96,0
1029,119,2025-08-05,2093.83,5
1030,119,2025-09-04,2093.83,0
1031,119,2025-10-04,2093.83,0
1032,119,2025-11-03,2093.83,1
1033,119,2025-12-03,2093.83,0
1034,120,2023-03-03,3424.83,2
1035,120,2023-04-02,3424.83,6
1036,120,2023-05-02,3424.83,3
1037,120,2023-06-01,3424.83,1
1038,121,2024-09-28,4875.75,3
1039,121,2024-10-28,4875.75,3
1040,121,2024-11-27,4875.75,0
1041,121,2024-12-27,4875.75,1
1042,121,2025-01-26,4875.75,0
1043,121,2025-02-25,4875.75,0
1044,121,2025-03-27,4875.75,1
1045,122,2022-04-29,1540.25,0
1046,122,2022-05-29,1540.25,6
1047,122,2022-06-28,1540.25,0
1048,122,2022-07-28,1540.25,2
1049,122,2022-08-27,1540.25,1
1050,122,2022-09-26,1540.25,1
1051,122,2022-10-26,1540.25,2
1052,122,2022-11-25,1540.25,0
1053,122,2022-12-25,1540.25,0
1054,122,2023-01-24,1540.25,1
1055,122,2023-02-23,1540.25,1
1056,122,2023-03-25,1540.25,1
1057,123,2023-04-05,585.57,2
1058,123,2023-05-05,585.57,1
1059,123,2023-06-04,585.57,1
1060,123,2023-07-04,585.57,3
1061,123,2023-08-03,585.57,3
1062,123,2023-09-02,585.57,7
1063,123,2023-10-02,585.57,0
1064,123,2023-11-01,585.57,0
1065,123,2023-12-01,585.57,4
1066,123,2023-12-31,585.57,2
1067,123,2024-01-30,585.57,0
1068,123,2024-02-29,585.57,0
1069,123,2024-03-30,585.57,2
1070,123,2024-04-29,585.57,4
1071,123,2024-05-29,585.57,2
1072,123,2024-06-28,585.57,3
1073,123,2024-07-28,585.57,3
1074,123,2024-08-27,585.57,3
1075,124,2026-05-03,1331.17,0
1076,124,2026-06-02,1331.17,4
1077,124,2026-07-02,1331.17,0
1078,124,2026-08-01,1331.17,0
1079,124,2026-08-31,1331.17,0
1080,124,2026-09-30,1331.17,0
1081,124,2026-10-30,1331.17,4
1082,124,2026-11-29,1331.17,1
1083,124,2026-12-29,1331.17,0
1084,124,2027-01-28,1331.17,0
1085,125,2022-05-18,3446.0,8
1086,125,2022-06-17,3446.0,1
1087,125,2022-07-17,3446.0,2
1088,125,2022-08-16,3446.0,1
1089,125,2022-09-15,3446.0,1
1090,125,2022-10-15,3446.0,0
1091,126,2022-03-31,5432.67,1
1092,126,2022-04-30,5432.67,0
1093,126,2022-05-30,5432.67,1
1094,126,2022-06-29,5432.67,5
1095,126,2022-07-29,5432.67,6
1096,126,2022-08-28,5432.67,0
1097,126,2022-09-27,5432.67,1
1098,126,2022-10-27,5432.67,2
1099,127,2023-05-27,1271.71,1
1100,127,2023-06-26,1271.71,5
1101,127,2023-07-26,1271.71,3
1102,127,2023-08-25,1271.71,0
1103,127,2023-09-24,1271.71,2
1104,127,2023-10-24,1271.71,1
1105,127,2023-11-23,1271.71,0
1106,127,2023-12-23,1271.71,2
1107,127,2024-01-22,1271.71,0
1108,127,2024-02-21,1271.71,0
1109,127,2024-03-22,1271.71,2
1110,127,2024-04-21,1271.71,1
1111,127,2024-05-21,1271.71,1
1112,127,2024-06-20,1271.71,0
1113,127,2024-07-20,1271.71,2
1114,127,2024-08-19,1271.71,6
1115,127,2024-09-18,1271.71,10
1116,127,2024-10-18,1271.71,1
1117,128,2023-11-29,1901.31,5
1118,128,2023-12-29,1901.31,3
1119,128,2024-01-28,1901.31,0
1120,128,2024-02-27,1901.31,0
1121,128,2024-03-28,1901.31,2
1122,128,2024-04-27,1901.31,4
1123,128,2024-05-27,1901.31,0
1124,128,2024-06-26,1901.31,0
1125,129,2023-11-29,3179.67,7
1126,129,2023-12-29,3179.67,0
1127,129,2024-01-28,3179.67,0
1128,129,2024-02-27,3179.67,4
1129,129,2024-03-28,3179.67,0
1130,129,2024-04-27,3179.67,0
1131,129,2024-05-27,3179.67,2
1132,129,2024-06-26,3179.67,1
1133,130,2022-08-19,3383.83,2
1134,130,2022-09-18,3383.83,1
1135,131,2023-03-16,973.33,0
1136,131,2023-04-15,973.33,0
1137,131,2023-05-15,973.33,1
1138,131,2023-06-14,973.33,0
1139,131,2023-07-14,973.33,0
1140,131,2023-08-13,973.33,1
1141,131,2023-09-12,973.33,2
1142,131,2023-10-12,973.33,5
1143,131,2023-11-11,973.33,0
1144,131,2023-12-11,973.33,3
1145,131,2024-01-10,973.33,1
1146,131,2024-02-09,973.33,5
1147,131,2024-03-10,973.33,6
1148,131,2024-04-09,973.33,0
1149,131,2024-05-09,973.33,2
1150,131,2024-06-08,973.33,0
1151,132,2025-05-13,2246.75,2
1152,132,2025-06-12,2246.75,4
1153,132,2025-07-12,2246.75,3
1154,132,2025-08-11,2246.75,0
1155,132,2025-09-10,2246.75,1
1156,132,2025-10-10,2246.75,0
1157,132,2025-11-09,2246.75,0
1158,132,2025-12-09,2246.75,1
1159,132,2026-01-08,2246.75,0
1160,132,2026-02-07,2246.75,1
1161,132,2026-03-09,2246.75,9
1162,133,2022-11-23,5354.83,1
1163,133,2022-12-23,5354.83,0
1164,133,2023-01-22,5354.83,0
1165,133,2023-02-21,5354.83,3
1166,133,2023-03-23,5354.83,2
1167,133,2023-04-22,5354.83,0
1168,134,2024-04-03,683.67,5
1169,134,2024-05-03,683.67,0
1170,134,2024-06-02,683.67,2
1171,134,2024-07-02,683.67,2
1172,134,2024-08-01,683.67,5
1173,134,2024-08-31,683.67,3
1174,134,2024-09-30,683.67,2
1175,134,2024-10-30,683.67,4
1176,134,2024-11-29,683.67,3
1177,134,2024-12-29,683.67,1
1178,134,2025-01-28,683.67,0
1179,135,2023-03-04,3254.0,2
1180,135,2023-04-03,3254.0,1
1181,135,2023-05-03,3254.0,4
1182,135,2023-06-02,3254.0,0
1183,135,2023-07-02,3254.0,0
1184,135,2023-08-01,3254.0,1
1185,135,2023-08-31,3254.0,3
1186,135,2023-09-30,3254.0,2
1187,135,2023-10-30,3254.0,4
1188,135,2023-11-29,3254.0,0
1189,136,2023-03-21,451.96,0
1190,136,2023-04-20,451.96,0
1191,136,2023-05-20,451.96,0
1192,136,2023-06-19,451.96,2
1193,136,2023-07-19,451.96,1
1194,136,2023-08-18,451.96,3
1195,136,2023-09-17,451.96,1
1196,136,2023-10-17,451.96,2
1197,136,2023-11-16,451.96,1
1198,136,2023-12-16,451.96,0
1199,136,2024-01-15,451.96,2
1200,136,2024-02-14,451.96,0
1201,136,2024-03-15,451.96,0
1202,136,2024-04-14,451.96,4
1203,136,2024-05-14,451.96,3
1204,136,2024-06-13,451.96,0
1205,137,2025-04-09,3508.75,1
1206,137,2025-05-09,3508.75,0
1207,138,2024-09-10,3327.58,1
1208,138,2024-10-10,3327.58,0
1209,138,2024-11-09,3327.58,3
1210,138,2024-12-09,3327.58,1
1211,138,2025-01-08,3327.58,7
1212,138,2025-02-07,3327.58,0
1213,138,2025-03-09,3327.58,0
1214,138,2025-04-08,3327.58,0
1215,138,2025-05-08,3327.58,1
1216,138,2025-06-07,3327.58,2
1217,138,2025-07-07,3327.58,1
1218,139,2024-01-04,748.39,21
1219,139,2024-02-03,748.39,19
1220,139,2024-03-04,748.39,7
1221,139,2024-04-03,748.39,11
1222,139,2024-05-03,748.39,41
1223,139,2024-06-02,748.39,13
1224,139,2024-07-02,748.39,12
1225,139,2024-08-01,748.39,2
1226,139,2024-08-31,748.39,3
1227,139,2024-09-30,748.39,9
1228,139,2024-10-30,748.39,0
1229,139,2024-11-29,748.39,2
1230,140,2025-08-29,1152.83,3
1231,140,2025-09-28,1152.83,0
1232,141,2025-03-08,4012.83,2
1233,141,2025-04-07,4012.83,0
1234,141,2025-05-07,4012.83,0
1235,141,2025-06-06,4012.83,1
1236,141,2025-07-06,4012.83,0
1237,141,2025-08-05,4012.83,6
1238,141,2025-09-04,4012.83,2
1239,141,2025-10-04,4012.83,2
1240,142,2025-01-03,1283.25,3
1241,142,2025-02-02,1283.25,3
1242,142,2025-03-04,1283.25,0
1243,142,2025-04-03,1283.25,0
1244,142,2025-05-03,1283.25,3
1245,142,2025-06-02,1283.25,0
1246,142,2025-07-02,1283.25,0
1247,142,2025-08-01,1283.25,0
1248,142,2025-08-31,1283.25,0
1249,142,2025-09-30,1283.25,2
1250,142,2025-10-30,1283.25,0
1251,143,2024-09-04,1075.58,17
1252,143,2024-10-04,1075.58,11
1253,143,2024-11-03,1075.58,12
1254,143,2024-12-03,1075.58,6
1255,143,2025-01-02,1075.58,32
1256,143,2025-02-01,1075.58,10
1257,143,2025-03-03,1075.58,16
1258,143,2025-04-02,1075.58,25
1259,143,2025-05-02,1075.58,0
1260,143,2025-06-01,1075.58,3
1261,143,2025-07-01,1075.58,11
1262,143,2025-07-31,1075.58,1
1263,144,2026-03-18,5178.17,1
1264,144,2026-04-17,5178.17,0
1265,145,2024-07-08,3082.5,2
1266,145,2024-08-07,3082.5,5
1267,145,2024-09-06,3082.5,19
1268,145,2024-10-06,3082.5,5
1269,145,2024-11-05,3082.5,18
1270,145,2024-12-05,3082.5,6
1271,145,2025-01-04,3082.5,19
1272,145,2025-02-03,3082.5,8
1273,145,2025-03-05,3082.5,3
1274,146,2025-05-26,1196.5,0
1275,146,2025-06-25,1196.5,1
1276,146,2025-07-25,1196.5,1
1277,146,2025-08-24,1196.5,12
1278,146,2025-09-23,1196.5,6
1279,146,2025-10-23,1196.5,1
1280,146,2025-11-22,1196.5,24
1281,146,2025-12-22,1196.5,25
1282,147,2024-06-04,1598.69,0
1283,147,2024-07-04,1598.69,4
1284,147,2024-08-03,1598.69,1
1285,147,2024-09-02,1598.69,8
1286,147,2024-10-02,1598.69,0
1287,147,2024-11-01,1598.69,0
1288,147,2024-12-01,1598.69,0
1289,147,2024-12-31,1598.69,0
1290,147,2025-01-30,1598.69,0
1291,147,2025-03-01,1598.69,1
1292,147,2025-03-31,1598.69,0
1293,147,2025-04-30,1598.69,0
1294,147,2025-05-30,1598.69,1
1295,147,2025-06-29,1598.69,2
1296,147,2025-07-29,1598.69,0
1297,147,2025-08-28,1598.69,0
1298,148,2026-03-13,9210.17,1
1299,148,2026-04-12,9210.17,1
1300,148,2026-05-12,9210.17,3
1301,148,2026-06-11,9210.17,6
1302,148,2026-07-11,9210.17,3
1303,148,2026-08-10,9210.17,0
1304,149,2025-01-22,491.04,1
1305,149,2025-02-21,491.04,0
1306,149,2025-03-23,491.04,0
1307,149,2025-04-22,491.04,0
1308,149,2025-05-22,491.04,1
1309,149,2025-06-21,491.04,0
1310,149,2025-07-21,491.04,5
1311,149,2025-08-20,491.04,0
1312,149,2025-09-19,491.04,2
1313,150,2025-12-27,408.58,5
1314,150,2026-01-26,408.58,0
1315,150,2026-02-25,408.58,0
1316,150,2026-03-27,408.58,1
1317,150,2026-04-26,408.58,1
1318,150,2026-05-26,408.58,1
1319,150,2026-06-25,408.58,0
1320,150,2026-07-25,408.58,3
1321,150,2026-08-24,408.58,0
1322,150,2026-09-23,408.58,1
1323,150,2026-10-23,408.58,3
1324,150,2026-11-22,408.58,0
1325,151,2023-06-07,3012.5,13
1326,151,2023-07-07,3012.5,15
1327,151,2023-08-06,3012.5,1
1328,151,2023-09-05,3012.5,66
1329,151,2023-10-05,3012.5,18
1330,151,2023-11-04,3012.5,9
1331,152,2025-12-20,754.56,6
1332,152,2026-01-19,754.56,0
1333,152,2026-02-18,754.56,4
1334,152,2026-03-20,754.56,4
1335,152,2026-04-19,754.56,0
1336,152,2026-05-19,754.56,17
1337,152,2026-06-18,754.56,6
1338,152,2026-07-18,754.56,2
1339,152,2026-08-17,754.56,4
1340,153,2022-10-29,1656.42,2
1341,153,2022-11-28,1656.42,1
1342,153,2022-12-28,1656.42,0
1343,153,2023-01-27,1656.42,1
1344,153,2023-02-26,1656.42,0
1345,153,2023-03-28,1656.42,1
1346,153,2023-04-27,1656.42,0
1347,153,2023-05-27,1656.42,0
1348,153,2023-06-26,1656.42,0
1349,153,2023-07-26,1656.42,6
1350,153,2023-08-25,1656.42,0
1351,153,2023-09-24,1656.42,0
1352,153,2023-10-24,1656.42,4
1353,153,2023-11-23,1656.42,1
1354,153,2023-12-23,1656.42,0
1355,153,2024-01-22,1656.42,0
1356,154,2022-08-04,651.08,18
1357,154,2022-09-03,651.08,14
1358,154,2022-10-03,651.08,4
1359,154,2022-11-02,651.08,3
1360,154,2022-12-02,651.08,40
1361,154,2023-01-01,651.08,0
1362,154,2023-01-31,651.08,6
1363,154,2023-03-02,651.08,34
1364,154,2023-04-01,651.08,7
1365,154,2023-05-01,651.08,13
1366,155,2022-12-28,2773.22,1
1367,155,2023-01-27,2773.22,10
1368,155,2023-02-26,2773.22,3
1369,155,2023-03-28,2773.22,0
1370,155,2023-04-27,2773.22,3
1371,155,2023-05-27,2773.22,1
1372,155,2023-06-26,2773.22,1
1373,155,2023-07-26,2773.22,1
1374,155,2023-08-25,2773.22,0
1375,155,2023-09-24,2773.22,2
1376,155,2023-10-24,2773.22,2
1377,156,2026-04-10,4423.86,1
1378,156,2026-05-10,4423.86,0
1379,156,2026-06-09,4423.86,1
1380,157,2024-09-06,4588.0,3
1381,157,2024-10-06,4588.0,0
1382,157,2024-11-05,4588.0,1
1383,158,2024-05-10,1870.58,2
1384,158,2024-06-09,1870.58,3
1385,158,2024-07-09,1870.58,37
1386,158,2024-08-08,1870.58,3
1387,158,2024-09-07,1870.58,24
1388,158,2024-10-07,1870.58,12
1389,158,2024-11-06,1870.58,1
1390,158,2024-12-06,1870.58,15
1391,158,2025-01-05,1870.58,11
1392,158,2025-02-04,1870.58,15
1393,158,2025-03-06,1870.58,5
1394,158,2025-04-05,1870.58,4
1395,159,2026-01-11,1931.29,0
1396,159,2026-02-10,1931.29,0
1397,159,2026-03-12,1931.29,11
1398,159,2026-04-11,1931.29,4
1399,159,2026-05-11,1931.29,7
1400,159,2026-06-10,1931.29,0
1401,159,2026-07-10,1931.29,1
1402,159,2026-08-09,1931.29,2
1403,159,2026-09-08,1931.29,4
1404,159,2026-10-08,1931.29,1
1405,160,2022-06-24,8613.0,1
1406,160,2022-07-24,8613.0,4
1407,160,2022-08-23,8613.0,5
1408,160,2022-09-22,8613.0,0
1409,160,2022-10-22,8613.0,2
1410,161,2022-04-07,329.22,9
1411,161,2022-05-07,329.22,9
1412,161,2022-06-06,329.22,57
1413,161,2022-07-06,329.22,22
1414,161,2022-08-05,329.22,23
1415,161,2022-09-04,329.22,1
1416,161,2022-10-04,329.22,20
1417,161,2022-11-03,329.22,71
1418,161,2022-12-03,329.22,50
1419,161,2023-01-02,329.22,8
1420,162,2025-12-30,1257.06,0
1421,162,2026-01-29,1257.06,0
1422,163,2023-03-31,1173.71,0
1423,163,2023-04-30,1173.71,4
1424,163,2023-05-30,1173.71,2
1425,163,2023-06-29,1173.71,2
1426,163,2023-07-29,1173.71,0
1427,163,2023-08-28,1173.71,0
1428,163,2023-09-27,1173.71,0
1429,163,2023-10-27,1173.71,0
1430,163,2023-11-26,1173.71,0
1431,163,2023-12-26,1173.71,0
1432,163,2024-01-25,1173.71,0
1433,163,2024-02-24,1173.71,0
1434,163,2024-03-25,1173.71,1
1435,163,2024-04-24,1173.71,1
1436,163,2024-05-24,1173.71,1
1437,163,2024-06-23,1173.71,1
1438,163,2024-07-23,1173.71,0
1439,163,2024-08-22,1173.71,0
1440,164,2023-12-19,1634.2,7
1441,164,2024-01-18,1634.2,22
1442,164,2024-02-17,1634.2,12
1443,164,2024-03-18,1634.2,8
1444,164,2024-04-17,1634.2,0
1445,164,2024-05-17,1634.2,10
1446,164,2024-06-16,1634.2,32
1447,164,2024-07-16,1634.2,10
1448,164,2024-08-15,1634.2,1
1449,165,2025-11-12,5808.17,2
1450,165,2025-12-12,5808.17,0
1451,166,2024-02-18,7331.17,1
1452,166,2024-03-19,7331.17,31
1453,166,2024-04-18,7331.17,4
1454,167,2024-02-20,4210.85,1
1455,167,2024-03-21,4210.85,2
1456,167,2024-04-20,4210.85,7
1457,167,2024-05-20,4210.85,0
1458,167,2024-06-19,4210.85,3
1459,167,2024-07-19,4210.85,1
1460,167,2024-08-18,4210.85,3
1461,167,2024-09-17,4210.85,3
1462,167,2024-10-17,4210.85,0
1463,167,2024-11-16,4210.85,0
1464,167,2024-12-16,4210.85,5
1465,167,2025-01-15,4210.85,0
1466,167,2025-02-14,4210.85,0
1467,167,2025-03-16,4210.85,2
1468,167,2025-04-15,4210.85,2
1469,167,2025-05-15,4210.85,2
1470,168,2022-06-17,953.17,0
1471,168,2022-07-17,953.17,1
1472,168,2022-08-16,953.17,1
1473,168,2022-09-15,953.17,1
1474,168,2022-10-15,953.17,2
1475,168,2022-11-14,953.17,3
1476,168,2022-12-14,953.17,7
1477,168,2023-01-13,953.17,1
1478,168,2023-02-12,953.17,5
1479,169,2022-11-10,231.15,5
1480,169,2022-12-10,231.15,5
1481,169,2023-01-09,231.15,7
1482,169,2023-02-08,231.15,2
1483,169,2023-03-10,231.15,0
1484,169,2023-04-09,231.15,1
1485,169,2023-05-09,231.15,0
1486,169,2023-06-08,231.15,3
1487,169,2023-07-08,231.15,1
1488,169,2023-08-07,231.15,0
1489,169,2023-09-06,231.15,0
1490,169,2023-10-06,231.15,2
1491,169,2023-11-05,231.15,0
1492,169,2023-12-05,231.15,3
1493,170,2025-09-21,1604.17,4
1494,170,2025-10-21,1604.17,0
1495,171,2025-05-03,415.4,1
1496,171,2025-06-02,415.4,4
1497,171,2025-07-02,415.4,0
1498,171,2025-08-01,415.4,3
1499,171,2025-08-31,415.4,0
1500,171,2025-09-30,415.4,0
1501,171,2025-10-30,415.4,7
1502,171,2025-11-29,415.4,0
1503,171,2025-12-29,415.4,0
1504,171,2026-01-28,415.4,0
1505,171,2026-02-27,415.4,0
1506,171,2026-03-29,415.4,2
1507,171,2026-04-28,415.4,1
1508,171,2026-05-28,415.4,3
1509,171,2026-06-27,415.4,1
1510,172,2026-04-05,416.53,5
1511,172,2026-05-05,416.53,1
1512,172,2026-06-04,416.53,1
1513,173,2023-08-01,2125.42,0
1514,173,2023-08-31,2125.42,1
1515,173,2023-09-30,2125.42,2
1516,174,2022-05-22,389.5,2
1517,174,2022-06-21,389.5,4
1518,174,2022-07-21,389.5,2
1519,174,2022-08-20,389.5,6
1520,174,2022-09-19,389.5,0
1521,174,2022-10-19,389.5,5
1522,174,2022-11-18,389.5,3
1523,174,2022-12-18,389.5,0
1524,174,2023-01-17,389.5,7
1525,174,2023-02-16,389.5,0
1526,175,2024-10-22,1638.71,1
1527,175,2024-11-21,1638.71,0
1528,175,2024-12-21,1638.71,0
1529,175,2025-01-20,1638.71,0
1530,175,2025-02-19,1638.71,0
1531,175,2025-03-21,1638.71,3
1532,175,2025-04-20,1638.71,0
1533,175,2025-05-20,1638.71,0
1534,175,2025-06-19,1638.71,1
1535,175,2025-07-19,1638.71,5
1536,175,2025-08-18,1638.71,1
1537,175,2025-09-17,1638.71,0
1538,175,2025-10-17,1638.71,1
1539,175,2025-11-16,1638.71,2
1540,175,2025-12-16,1638.71,0
1541,176,2024-09-19,1793.83,0
1542,176,2024-10-19,1793.83,14
1543,177,2025-01-26,877.5,3
1544,177,2025-02-25,877.5,0
1545,177,2025-03-27,877.5,4
1546,177,2025-04-26,877.5,6
1547,177,2025-05-26,877.5,5
1548,177,2025-06-25,877.5,0
1549,177,2025-07-25,877.5,0
1550,177,2025-08-24,877.5,2
1551,177,2025-09-23,877.5,2
1552,177,2025-10-23,877.5,4
1553,177,2025-11-22,877.5,3
1554,177,2025-12-22,877.5,9
1555,177,2026-01-21,877.5,4
1556,177,2026-02-20,877.5,0
